date,icb_industry_label,slot_count,value_weight,daily_total_slots,slot_share,weight_share
2026-04-30,Technology,2,0.25946000578158895,20,0.1,0.25946000578158895
2026-04-30,Telecommunications,1,0.09063819813670641,20,0.05,0.09063819813670641
2026-04-30,Unknown,1,0.00954173669050648,20,0.05,0.00954173669050648
2026-04-30,Utilities,2,0.04475479589128384,20,0.1,0.04475479589128384
2026-05-01,Consumer Discretionary,3,0.0676711590083576,20,0.15,0.0676711590083576
2026-05-01,Consumer Staples,1,0.01473990610513127,20,0.05,0.01473990610513127
2026-05-01,Financials,1,0.053126334075675775,20,0.05,0.053126334075675775
2026-05-01,Health Care,3,0.03809624818498543,20,0.15,0.03809624818498543
2026-05-01,Industrials,3,0.05843749327730615,20,0.15,0.05843749327730615
2026-05-01,Real Estate,1,0.009380593118379417,20,0.05,0.009380593118379417
2026-05-01,Technology,7,0.7401514271939448,20,0.35,0.7401514271939448
2026-05-01,Utilities,1,0.018396839036219373,20,0.05,0.018396839036219373
